"","gameId","playId","nflId","displayName","frameId","jerseyNumber","club","playDirection","y","x","s","a","dis","o","dir","event","ballCarrierId","ballCarrierDisplayName","playDescription","quarter","down","yardsToGo","possessionTeam","defensiveTeam","yardlineSide","yardlineNumber","gameClock","passResult","passLength","playResult","absoluteYardlineNumber","offenseFormation","defendersInTheBox","passProbability","preSnapHomeTeamWinProbability","preSnapVisitorTeamWinProbability","homeTeamWinProbabilityAdded","visitorTeamWinProbilityAdded","expectedPoints","expectedPointsAdded","ball_displayName","ball_x","ball_y","ball_s","ball_a","ball_dis","h_dist_from_ball","v_dist_from_ball","total_dist_from_ball","hcomp","vcomp","h_speed","v_speed"
"12",2022091800,2858,33131,"Calais Campbell",17,93,"BAL","left",85.68,22.25,3.8,0.9,0.4,4.431740036664,4.37274790794659,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",22.7800006866455,62.2200012207031,3.75999999046326,3.01999998092651,0.370000004768372,0.530000686645501,23.4599987792969,23.4659848174428,-0.333148690033106,-0.942874302507617,-1.2659650221258,-3.58292234952895
"13",2022091800,2858,33131,"Calais Campbell",18,93,"BAL","left",85.3,22.12,3.81,1.15,0.4,4.44657533530595,4.38095095543097,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",22.8400001525879,61.8300018310547,3.97000002861023,3.45000004768372,0.389999985694885,0.7200001525879,23.4699981689453,23.4810394631503,-0.325403125376478,-0.945575383560306,-1.23978590768438,-3.60264221136477
"14",2022091800,2858,33131,"Calais Campbell",19,93,"BAL","left",84.92,21.99,3.82,1.27,0.4,4.46891554973148,4.38496521271055,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",22.8400001525879,61.4300003051758,4.05999994277954,3.80999994277954,0.400000005960464,0.850000152587903,23.4899996948242,23.5053735541948,-0.32160473089198,-0.946874013302666,-1.22853007200736,-3.61705873081618
"15",2022091800,2858,33131,"Calais Campbell",20,93,"BAL","left",84.49,21.85,4.02,1.15,0.45,4.65461858214368,4.39473905652172,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",22.7900009155273,61.0299987792969,4.15999984741211,3.97000002861023,0.409999996423721,0.9400009155273,23.4600012207031,23.4788257584698,-0.312334918512232,-0.949972051524653,-1.25558637241917,-3.8188876471291
"16",2022091800,2858,33131,"Calais Campbell",21,93,"BAL","left",84.08,21.73,4.02,1.24,0.43,4.41289048074246,4.41498487584486,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",22.7000007629395,60.6199989318848,4.23000001907349,3.75999999046326,0.419999986886978,0.970000762939499,23.4600010681152,23.4800458175888,-0.293039260085058,-0.956100408978472,-1.17801782554193,-3.84352364409346
"17",2022091800,2858,33131,"Calais Campbell",22,93,"BAL","left",83.67,21.61,4.02,1.4,0.43,4.41289048074246,4.42214072577803,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",22.5499992370605,60.2200012207031,4.32999992370605,3.57999992370605,0.430000007152557,0.939999237060501,23.4499987792969,23.4688312728755,-0.286190104747122,-0.958172857027808,-1.15048422108343,-3.85185488525179
"18",2022091800,2858,33131,"Calais Campbell",23,93,"BAL","left",83.27,21.49,3.93,1.64,0.41,4.51795930171252,4.42598045013242,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",22.3500003814697,59.7900009155273,4.67999982833862,3.5699999332428,0.469999998807907,0.860000381469703,23.4799990844727,23.4957433945591,-0.282508884415881,-0.959264682048752,-1.11025991575441,-3.7699102004516
"19",2022091800,2858,33131,"Calais Campbell",24,93,"BAL","left",82.84,21.34,4.03,1.45,0.46,4.61238161424541,4.41219234904167,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",22.0900001525879,59.3499984741211,5.01999998092651,3.34999990463257,0.509999990463257,0.750000152587901,23.4900015258789,23.5019716601539,-0.295708050044047,-0.955278362122344,-1.19170344167751,-3.84977179935305
"20",2022091800,2858,33131,"Calais Campbell",25,93,"BAL","left",82.39,21.2,4.17,1.11,0.47,4.53541259423247,4.41027248686447,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",21.8099994659424,58.9099998474121,5.21000003814697,2.64000010490417,0.519999980926514,0.609999465942401,23.4800001525879,23.4879225670126,-0.297541506742865,-0.954708883254569,-1.24074808311775,-3.98113604317155
"21",2022091800,2858,33131,"Calais Campbell",26,93,"BAL","left",81.95,21.07,4.22,1.27,0.46,4.45617464619192,4.41044701978967,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",21.5300006866455,58.4700012207031,5.30999994277954,1.71000003814697,0.529999971389771,0.4600006866455,23.4799987792969,23.4845043232234,-0.297374874077786,-0.954760799502797,-1.25492196860826,-4.0290905739018
"22",2022091800,2858,33131,"Calais Campbell",27,93,"BAL","left",81.5,20.92,4.28,1.13,0.47,4.48916136905461,4.40573463080929,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",21.2099990844727,57.9700012207031,5.23999977111816,1,0.589999973773956,0.289999084472697,23.5299987792969,23.5317857805715,-0.301870759858471,-0.953348857628974,-1.29200685219425,-4.08033311065201
"23",2022091800,2858,33131,"Calais Campbell",28,93,"BAL","left",81.06,20.78,4.29,1.29,0.46,4.57520610117794,4.39788064917531,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",20.9099998474121,57.5499992370605,5.1399998664856,1.37000000476837,0.519999980926514,0.129999847412098,23.5100007629395,23.5103601808595,-0.309348956893452,-0.950948591075739,-1.32710702507291,-4.07956945571492
"24",2022091800,2858,33131,"Calais Campbell",29,93,"BAL","left",80.62,20.64,4.33,1,0.46,4.40782902591168,4.3999750442777,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",20.6499996185303,57.1800003051758,5.26000022888184,0.46000000834465,0.449999988079071,0.00999961853029774,23.4399996948242,23.4400018277672,-0.307356617799807,-0.951594403879438,-1.33085415507317,-4.12040376879797
"25",2022091800,2858,33131,"Calais Campbell",30,93,"BAL","left",80.19,20.5,4.32,1.18,0.45,4.40782902591168,4.39718251747451,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",20.3500003814697,56.7599983215332,5.21000003814697,0.680000007152557,0.519999980926514,0.149999618530298,23.4300016784668,23.4304818247196,-0.310012768810321,-0.950732393039471,-1.33925516126059,-4.10716393793051
"26",2022091800,2858,33131,"Calais Campbell",31,93,"BAL","left",79.76,20.36,4.31,1.21,0.45,4.38461614686015,4.39840424795091,"first_contact",53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",20.0499992370605,56.3400001525879,5.19000005722046,0.509999990463257,0.509999990463257,0.310000762939499,23.4199998474121,23.4220514329084,-0.308850998993373,-0.951110435449425,-1.33114780566144,-4.09928597678702
"27",2022091800,2858,33131,"Calais Campbell",32,93,"BAL","left",79.32,20.24,4.32,1.41,0.46,4.40939982223847,4.42493325258122,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",19.7399997711182,55.9000015258789,5.09999990463257,1.04999995231628,0.540000021457672,0.500000228881799,23.4199984741211,23.4253351898477,-0.283513268955457,-0.958968313515202,-1.22477732188757,-4.14274311438567
"28",2022091800,2858,33131,"Calais Campbell",33,93,"BAL","left",78.87,20.12,4.35,1.57,0.46,4.4313909708136,4.44046668292397,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",19.4400005340576,55.4700012207031,4.75,2.22000002861023,0.529999971389771,0.679999465942402,23.3999987792969,23.4098770211374,-0.26858359707811,-0.963256378842405,-1.16833864728978,-4.19016524796446
"29",2022091800,2858,33131,"Calais Campbell",34,93,"BAL","left",78.44,20.01,4.27,1.79,0.45,4.47432607041266,4.45355665231393,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",19.7999992370605,54.3199996948242,5.44000005722046,5.65999984741211,1.20000004768372,0.210000762939501,24.1200003051758,24.1209144735874,-0.255951950439201,-0.966689504994426,-1.09291482837539,-4.1277641863262
"30",2022091800,2858,33131,"Calais Campbell",35,93,"BAL","left",78.01,19.9,4.19,1.94,0.44,4.52127542729131,4.4635050290503,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",19.7199993133545,53.75,4.90999984741211,7.59999990463257,0.569999992847443,0.180000686645499,24.26,24.2606677617743,-0.246322451984871,-0.969187933090462,-1.03209107381661,-4.06089743964903
"31",2022091800,2858,33131,"Calais Campbell",36,93,"BAL","left",77.59,19.79,4.07,2.06,0.43,4.55914907205959,4.47013728020788,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",19.5900001525879,53.310001373291,4.15999984741211,7.51000022888184,0.46000000834465,0.199999847412098,24.279998626709,24.2808223347554,-0.239889183874478,-0.970800277842995,-0.976348978369124,-3.95115713082099
"32",2022091800,2858,33131,"Calais Campbell",37,93,"BAL","left",77.17,19.69,4.04,1.9,0.44,4.48863777027902,4.47746766306625,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",19.25,53.1300010681152,3.30999994277954,6.65999984741211,0.389999985694885,0.440000000000001,24.0399989318848,24.0440252171932,-0.232766464755499,-0.972532659032707,-0.940376517612218,-3.92903194249214
"33",2022091800,2858,33131,"Calais Campbell",38,93,"BAL","left",76.76,19.61,3.96,1.72,0.42,4.51010532007855,4.49788801531459,"tackle",53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",19.1100006103516,52.8499984741211,2.70000004768372,5.82000017166138,0.310000002384186,0.499999389648398,23.9100015258789,23.9152288794647,-0.212859856409045,-0.977082740370293,-0.842925031379817,-3.86924765186636
"34",2022091800,2858,33131,"Calais Campbell",39,93,"BAL","left",76.35,19.52,3.9,1.75,0.41,4.51010532007855,4.49876067994058,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",19.0400009155273,52.6199989318848,2.16000008583069,4.92000007629395,0.239999994635582,0.479999084472698,23.7300010681152,23.7348551673239,-0.212007109922055,-0.977268123568193,-0.826827728696014,-3.81134568191595
"35",2022091800,2858,33131,"Calais Campbell",40,93,"BAL","left",75.96,19.44,3.82,1.79,0.4,4.53296913327967,4.50713826035016,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",18.9899997711182,52.4300003051758,1.70000004768372,4.25,0.200000002980232,0.450000228881802,23.5299996948242,23.5343023232987,-0.203812623707885,-0.97900991538253,-0.778564222564119,-3.73981787676126
"36",2022091800,2858,33131,"Calais Campbell",41,93,"BAL","left",75.54,19.36,3.87,1.54,0.42,4.60156057288305,4.51778476878732,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",18.7900009155273,52.1399993896484,1.44000005722046,3.36999988555908,0.349999994039536,0.569999084472698,23.4000006103516,23.4069418660524,-0.193378232505907,-0.981124283255129,-0.748373759797862,-3.79695097619735
"37",2022091800,2858,33131,"Calais Campbell",42,93,"BAL","left",75.16,19.28,3.78,1.55,0.39,4.60156057288305,4.51795930171252,NA,53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",18.6000003814697,51.8899993896484,1.27999997138977,2.53999996185303,0.319999992847443,0.6799996185303,23.2700006103516,23.2799340180973,-0.193206991070317,-0.98115801918017,-0.730322426245799,-3.70877731250104
"38",2022091800,2858,37778,"Josh Bynes",6,56,"BAL","left",75.87,22.33,5.41,2.1,0.55,4.58288554988671,4.76527245672012,"pass_outcome_caught",53435,"Jaylen Waddle","(:26) (Shotgun) T.Tagovailoa pass deep middle to J.Waddle to BLT 42 for 33 yards (J.Armour-Davis; G.Stone).",3,1,10,"MIA","BAL","MIA",25,"0:26","C",21,33,85,"SHOTGUN",6,0.57443434,0.986726115,0.013273885,-0.009449656,0.009449656,1.1765798,1.980209851,"football",20.8899993896484,65.0999984741211,3.00999999046326,0.46000000834465,1.05999994277954,1.4400006103516,10.7700015258789,10.8658425639822,0.0528588302466254,-0.998601994823242,0.285966271634243,-5.40243679199374
